,TEMP,DO,PH,CONDUCTIVITY,BOD,NITRATE,FECAL_COLI,WQI,CLASS
16,0.764,0.3660714285714285,0.686427457098284,0.002694515063404832,0.0016841317365269462,0.0008280430582390285,0.002694515063404832,46.59368872549019,1
17,0.748,0.3928571428571428,0.670826833073323,0.0032425520254532724,0.0020583832335329343,0.002668138743214647,0.0032425520254532724,51.432107843137246,2
18,0.748,0.3660714285714285,0.6396255850234009,0.0020246921097900714,0.002619760479041916,0.0008280430582390285,0.0020246921097900714,41.43780637254902,1
19,0.78,0.5446428571428573,0.6552262090483619,0.004688760675303324,0.003181137724550898,0.002668138743214647,0.004688760675303324,68.82334558823528,2
20,0.76,0.45535714285714296,0.592823712948518,0.001035180928313721,0.00280688622754491,0.01278866501058055,0.001035180928313721,34.73057598039216,1
21,0.7759999999999999,0.5357142857142857,0.7800312012480499,0.00042625097048212026,0.002432634730538922,0.0008280430582390285,0.00042625097048212026,44.11642156862744,1
22,0.732,0.8214285714285714,0.608424336973479,0.0047344304221406935,0.008607784431137725,0.010948569325604932,0.0047344304221406935,90.67916666666666,3
23,0.804,0.5535714285714285,0.7020280811232449,0.0027554080591879917,0.00467814371257485,0.002668138743214647,0.0027554080591879917,62.727328431372534,2
24,0.812,0.5178571428571429,0.7644305772230889,0.004125500464309092,0.003181137724550898,0.0008280430582390285,0.004125500464309092,71.1408088235294,2
25,0.82,0.5267857142857142,0.748829953198128,0.004018937721688563,0.002619760479041916,0.0008280430582390285,0.004018937721688563,68.00067401960783,2
26,0.764,0.3660714285714285,0.6396255850234009,0.0006698229536147605,0.002432634730538922,0.0008280430582390285,0.0006698229536147605,31.20839460784314,1
27,0.804,0.4375,0.7644305772230889,0.0061501925740991645,0.003555389221556886,0.0008280430582390285,0.0061501925740991645,84.15202205882352,3
28,0.768,0.375,0.5772230889235569,0.001354869156175311,0.002619760479041916,0.0008280430582390285,0.001354869156175311,32.815318627450985,1
29,0.6040000000000001,0.42857142857142866,0.8112324492979719,0.001278752911446361,0.008982035928143714,0.0017480909007268378,0.001278752911446361,67.9186274509804,2
30,0.784,0.40178571428571425,0.826833073322933,0.001339645907229521,0.009169161676646706,0.0035881865857024567,0.001339645907229521,69.08903186274509,2
31,0.696,0.41071428571428575,0.795631825273011,0.0011265204219884609,0.009543413173652695,0.002668138743214647,0.0011265204219884609,66.87242647058824,2
32,0.7120000000000001,0.4196428571428571,0.8112324492979719,0.001050404177259511,0.008982035928143714,0.002668138743214647,0.001050404177259511,66.00876225490195,2
33,0.8240000000000001,0.5625000000000001,0.733229329173167,0.05976647536117158,0.01908682634730539,0.01646885638053179,0.05976647536117158,514.5989583333333,4
34,0.6,0.5178571428571429,0.826833073322933,0.006957024768226036,0.00654940119760479,0.017388904223019596,0.006957024768226036,105.39963235294117,4
35,0.6,0.4464285714285714,0.7800312012480499,0.008068321941268705,0.010479041916167666,0.005428282270678075,0.008068321941268705,119.33835784313723,4
36,0.6,0.5267857142857142,0.748829953198128,0.09369909726133752,0.014221556886227544,0.010028521483117123,0.09369909726133752,742.8742034313725,4
37,0.612,0.5446428571428573,0.795631825273011,0.36613436039519565,0.018338323353293412,0.010948569325604932,0.36613436039519565,2706.011580882353,4
38,0.6040000000000001,0.4196428571428571,0.7800312012480499,0.001096073924096881,0.008794910179640719,0.0017480909007268378,0.001096073924096881,63.726409313725476,2
39,0.644,0.6964285714285715,0.748829953198128,0.06718019759777132,0.058383233532934134,0.02014904775048303,0.06718019759777132,687.1645833333334,4
40,0.45599999999999996,0.375,0.795631825273011,0.0032729985233448523,0.00561377245508982,0.0072683779556536945,0.0032729985233448523,69.68590686274509,2
41,0.696,0.4910714285714286,0.748829953198128,0.003912374979068033,0.011788922155688622,0.0035881865857024567,0.003912374979068033,92.78474264705882,3
42,0.684,0.5357142857142857,0.7644305772230889,0.036566243967787605,0.013660179640718563,0.01370871285306836,0.036566243967787605,334.16348039215677,4
43,0.688,0.5000000000000001,0.733229329173167,0.005678271856779674,0.009917664670658683,0.005428282270678075,0.005678271856779674,99.2328431372549,3
44,0.6920000000000001,0.4910714285714286,0.748829953198128,0.003927598228013823,0.0093562874251497,0.010948569325604932,0.003927598228013823,85.8670955882353,3
45,0.68,0.48214285714285726,0.733229329173167,0.003927598228013823,0.015718562874251496,0.0035881865857024567,0.003927598228013823,103.00723039215687,4
46,0.688,0.47321428571428575,0.733229329173167,0.002816301054971152,0.01122754491017964,0.004508234428190266,0.002816301054971152,81.72677696078432,3
47,0.68,0.4910714285714286,0.748829953198128,0.003927598228013823,0.011788922155688622,0.0035881865857024567,0.003927598228013823,92.8935661764706,3
48,0.504,0.45535714285714296,0.8112324492979719,0.0032273287765074822,0.008420658682634731,0.008188425798141505,0.0032273287765074822,81.10704656862744,3
49,0.736,0.4196428571428571,0.733229329173167,0.1413021967148229,0.006362275449101796,0.01646885638053179,0.1413021967148229,1055.9234681372548,4
50,0.72,0.41071428571428575,0.7176287051482061,0.002420496582380612,0.00561377245508982,0.01278866501058055,0.002420496582380612,59.61360294117647,2
51,0.7040000000000001,0.41071428571428575,0.733229329173167,0.0633896086102696,0.005988023952095807,0.01462876069555617,0.0633896086102696,497.58124999999995,4
52,0.716,0.40178571428571425,0.733229329173167,0.06501849624746914,0.005988023952095807,0.01462876069555617,0.06501849624746914,508.9419730392157,4
53,0.7240000000000001,0.40178571428571425,0.733229329173167,0.08433679915967666,0.0061751497005988025,0.01554880853804398,0.08433679915967666,647.5890318627451,4
54,0.684,0.41071428571428575,0.826833073322933,0.08188585607940446,0.008982035928143714,0.0072683779556536945,0.08188585607940446,644.6371323529411,4
55,0.7040000000000001,0.42857142857142866,0.8580343213728548,0.002283487341868502,0.008420658682634731,0.002668138743214647,0.002283487341868502,76.5627450980392,3
56,0.6920000000000001,0.4196428571428571,0.8424336973478939,0.0019333526161153317,0.009169161676646706,0.002668138743214647,0.0019333526161153317,74.9234681372549,2
57,0.7120000000000001,0.4196428571428571,0.8112324492979719,0.0010656274262053009,0.008982035928143714,0.002668138743214647,0.0010656274262053009,66.11758578431372,2
58,0.72,0.4910714285714286,0.795631825273011,0.002785854557079572,0.010104790419161678,0.005428282270678075,0.002785854557079572,82.93474264705883,3
59,0.7240000000000001,0.45535714285714296,0.7800312012480499,0.002664068565513252,0.008420658682634731,0.005428282270678075,0.002664068565513252,75.00410539215686,3
60,0.7440000000000001,0.42857142857142866,0.7800312012480499,0.0029837567933748417,0.008607784431137725,0.006348330113165884,0.0029837567933748417,76.98921568627449,3
61,0.6759999999999999,0.41071428571428575,0.795631825273011,0.0011265204219884609,0.009169161676646706,0.0035881865857024567,0.0011265204219884609,65.79007352941177,2
62,0.52,0.38392857142857145,0.748829953198128,0.002511836076055351,0.0048652694610778445,0.008188425798141505,0.002511836076055351,59.26930147058823,2
63,0.52,0.3928571428571428,0.748829953198128,0.002542282573946932,0.0048652694610778445,0.008188425798141505,0.002542282573946932,59.7703431372549,2
64,0.52,0.375,0.7176287051482061,0.002572729071838512,0.0048652694610778445,0.009108473640629312,0.002572729071838512,57.36825980392156,2
65,0.6040000000000001,0.4196428571428571,0.7644305772230889,0.0011265204219884609,0.002432634730538922,0.009108473640629312,0.0011265204219884609,44.46170343137254,1
66,0.5840000000000001,0.5000000000000001,0.748829953198128,0.0010047344304221408,0.002432634730538922,0.0072683779556536945,0.0010047344304221408,45.10049019607843,1
67,0.628,0.42857142857142866,0.7644305772230889,0.0009742879325305608,0.002432634730538922,0.006348330113165884,0.0009742879325305608,43.639215686274504,1
68,0.5920000000000001,0.4196428571428571,0.7644305772230889,0.001080850675151091,0.002432634730538922,0.009108473640629312,0.001080850675151091,44.13523284313725,1
69,0.6920000000000001,0.4196428571428571,0.670826833073323,0.0006850462025605506,0.0014970059880239522,0.0017480909007268378,0.0006850462025605506,32.36170343137255,1
70,0.7,0.4375,0.6396255850234009,0.03393262190016594,0.0020583832335329343,0.0017480909007268378,0.03393262190016594,270.1726102941177,4
71,0.608,0.45535714285714296,0.670826833073323,0.0009438414346389807,0.00280688622754491,0.013712081493846139,0.0009438414346389807,39.23059751789605,1
72,0.7959999999999999,0.3928571428571428,0.748829953198128,0.0018115666245490114,0.0011227544910179638,0.0008280430582390285,0.0018115666245490114,43.61740196078431,1
73,0.792,0.42857142857142866,0.795631825273011,0.002740184810242202,0.00280688622754491,0.0017480909007268378,0.002740184810242202,59.380392156862754,2
74,0.7120000000000001,0.40178571428571425,0.670826833073323,0.0018724596203321714,0.0018712574850299406,0.0035881865857024567,0.0018724596203321714,41.38314950980392,1
75,0.6679999999999999,0.3928571428571428,0.7644305772230889,0.001050404177259511,0.001309880239520958,0.0035881865857024567,0.001050404177259511,39.767401960784305,1
76,0.632,0.4196428571428571,0.748829953198128,0.22096545844814203,0.001309880239520958,0.005428282270678075,0.22096545844814203,1611.6646446078428,4
77,0.6559999999999999,0.375,0.748829953198128,0.001080850675151091,0.0011227544910179638,0.004508234428190266,0.001080850675151091,37.85061274509804,1
78,0.792,0.3482142857142858,0.7176287051482061,0.0008525019409642407,0.0018712574850299406,0.0008280430582390285,0.0008525019409642407,35.46219362745098,1
79,0.7440000000000001,0.75,0.62402496099844,0.014522979494283671,0.0029940119760479044,0.010948569325604932,0.014522979494283671,143.09142156862742,4
80,0.6759999999999999,0.4910714285714286,0.748829953198128,0.2736987927963586,0.0011227544910179638,0.004508234428190266,0.2736987927963586,1990.3465073529408,4
81,0.64,0.4196428571428571,0.7644305772230889,0.0012026366667174109,0.00280688622754491,0.008188425798141505,0.0012026366667174109,46.08817401960784,1
82,0.544,0.47321428571428575,0.748829953198128,0.06725631384250028,0.003555389221556886,0.01462876069555617,0.06725631384250028,521.1620710784315,4
83,0.812,0.4196428571428571,0.670826833073323,0.0011569669198800408,0.0029940119760479044,0.0017480909007268378,0.0011569669198800408,40.08817401960784,1
84,0.828,0.40178571428571425,0.6552262090483619,0.0011265204219884609,0.00280688622754491,0.0017480909007268378,0.0011265204219884609,37.73020833333333,1
85,0.748,0.8303571428571429,0.6552262090483619,0.0013700924051211012,0.00280688622754491,0.0072683779556536945,0.0013700924051211012,53.109620098039215,2
86,0.728,0.7946428571428572,0.670826833073323,0.001096073924096881,0.0033682634730538923,0.002668138743214647,0.001096073924096881,52.649571078431386,2
87,0.5920000000000001,0.375,0.7800312012480499,0.0009742879325305608,0.002432634730538922,0.009108473640629312,0.0009742879325305608,42.98590686274509,1
88,0.652,0.6874999999999999,0.795631825273011,0.4870526267716057,0.0020583832335329343,0.008188425798141505,0.4870526267716057,3527.575306372549,4
89,0.768,0.47321428571428575,0.7800312012480499,0.0041102772153633034,0.0020583832335329343,0.006348330113165884,0.0041102772153633034,67.41501225490194,2
90,0.664,0.4196428571428571,0.7800312012480499,0.001446208649850051,0.0007485029940119761,0.022909191277946456,0.001446208649850051,42.96758578431371,1
91,0.816,0.33928571428571436,0.7020280811232449,0.0007154927004521307,0.0020583832335329343,0.0008280430582390285,0.0007154927004521307,33.7140931372549,1
92,0.62,0.8482142857142859,0.795631825273011,0.044604119411164725,0.050149700598802395,0.025669334805409883,0.044604119411164725,509.77935049019607,4
93,0.6040000000000001,0.35714285714285715,0.686427457098284,0.00036535797469896034,0.0,0.013712081493846139,0.00036535797469896034,24.845609772798007,0
94,0.7559999999999999,0.4464285714285714,0.7176287051482061,0.0007916089451810806,0.002245508982035928,0.0035881865857024567,0.0007916089451810806,39.2501225490196,1
95,0.752,0.5357142857142857,0.6396255850234009,0.0008220554430726606,0.0018712574850299406,0.002668138743214647,0.0008220554430726606,36.06053921568627,1
96,0.772,0.5178571428571429,0.733229329173167,0.0012026366667174109,0.00280688622754491,0.0035881865857024567,0.0012026366667174109,47.11727941176469,1
97,0.78,0.38392857142857145,0.8424336973478939,0.010915069494131438,0.0020583832335329343,0.0035881865857024567,0.010915069494131438,117.32518382352941,4
98,0.736,0.4910714285714286,0.6552262090483619,0.21224253680220434,0.002619760479041916,0.0035881865857024567,0.21224253680220434,1549.1965073529411,4
99,0.6759999999999999,0.35714285714285715,0.670826833073323,0.0007002694515063406,0.0018712574850299406,0.002668138743214647,0.0007002694515063406,31.58088235294118,1
100,0.632,0.375,0.7176287051482061,0.0004566974683737005,0.0011227544910179638,0.0017480909007268378,0.0004566974683737005,31.312377450980385,1
101,0.664,0.4375,0.748829953198128,0.0009133949367474007,0.0009356287425149701,0.002668138743214647,0.0009133949367474007,38.08143382352941,1
102,0.612,0.41071428571428575,0.7020280811232449,0.0010656274262053009,0.001309880239520958,0.013712081493846139,0.0010656274262053009,36.39009506691564,1
103,0.728,0.41071428571428575,0.670826833073323,0.0008677251899100308,0.0029940119760479044,0.0008280430582390285,0.0008677251899100308,37.73125,1
104,0.74,0.42857142857142866,0.686427457098284,0.0008981716878016108,0.002432634730538922,0.0008280430582390285,0.0008981716878016108,37.91274509803922,1
105,0.7040000000000001,0.4464285714285714,0.795631825273011,0.001354869156175311,0.0009356287425149701,0.008188425798141505,0.001354869156175311,44.64424019607843,1
106,0.76,0.3660714285714285,0.670826833073323,0.001293976160392151,0.0033682634730538923,0.0017480909007268378,0.001293976160392151,40.45545343137255,1
107,0.7,0.41071428571428575,0.62402496099844,0.0005784834599400205,0.0007485029940119761,0.0035881865857024567,0.0005784834599400205,26.063602941176462,1
108,0.8,0.5178571428571429,0.7176287051482061,0.370670888581041,0.003742514970059881,0.002668138743214647,0.370670888581041,2689.9496323529406,4
109,0.7120000000000001,0.40178571428571425,0.6552262090483619,0.0007307159493979205,0.0009356287425149701,0.004508234428190266,0.0007307159493979205,29.477267156862737,1
110,0.8079999999999999,0.38392857142857145,0.6552262090483619,0.21919956157043038,0.003181137724550898,0.0008280430582390285,0.21919956157043038,1597.1428308823527,4
111,0.8320000000000001,0.4642857142857142,0.7176287051482061,0.34626802052093963,0.002619760479041916,0.0008280430582390285,0.34626802052093963,2510.5286764705884,4
112,0.612,0.4196428571428571,0.7020280811232449,0.0008372786920184508,0.0009356287425149701,0.013712081493846139,0.0008372786920184508,33.95290143946467,1
113,0.612,0.375,0.686427457098284,0.0007307159493979205,0.0009356287425149701,0.013712081493846139,0.0007307159493979205,30.744751929660747,1
114,0.632,0.48214285714285726,0.7800312012480499,0.0016593341350911112,0.002245508982035928,0.010028521483117123,0.0016593341350911112,50.745465686274486,2
115,0.688,0.5535714285714285,0.6552262090483619,0.0006698229536147605,0.0009356287425149701,0.006348330113165884,0.0006698229536147605,33.87144607843136,1
116,0.7240000000000001,0.5892857142857144,0.6552262090483619,0.0011417436709342508,0.0011227544910179638,0.0072683779556536945,0.0011417436709342508,38.92855392156862,1
117,0.732,0.6696428571428571,0.670826833073323,0.0007763856962352907,0.0007485029940119761,0.006348330113165884,0.0007763856962352907,38.80263480392157,1
118,0.7240000000000001,0.5714285714285714,0.670826833073323,0.048318592153937495,0.003181137724550898,0.0035881865857024567,0.048318592153937495,382.5970588235294,4
119,0.708,0.3928571428571428,0.686427457098284,0.0003805812236447503,0.0018712574850299406,0.0017480909007268378,0.0003805812236447503,31.452696078431366,1
120,0.72,0.45535714285714296,0.670826833073323,0.0008068321941268707,0.0020583832335329343,0.002668138743214647,0.0008068321941268707,36.004105392156866,1
121,0.728,0.4642857142857142,0.670826833073323,0.0011417436709342508,0.002245508982035928,0.0017480909007268378,0.0011417436709342508,39.21985294117647,1
122,0.72,0.5089285714285714,0.6552262090483619,0.04002192147848194,0.0033682634730538923,0.004508234428190266,0.04002192147848194,320.8250612745098,4
123,0.7240000000000001,0.5089285714285714,0.670826833073323,0.0006393764557231805,0.00561377245508982,0.0035881865857024567,0.0006393764557231805,46.85153186274509,1
124,0.7240000000000001,0.42857142857142866,0.7020280811232449,0.030385604895796867,0.002245508982035928,0.0017480909007268378,0.030385604895796867,249.1950980392157,4
125,0.7240000000000001,0.42857142857142866,0.686427457098284,0.0005328137131026504,0.002245508982035928,0.002668138743214647,0.0005328137131026504,34.76862745098039,1
126,0.6920000000000001,0.4375,0.608424336973479,0.0004871439662652804,0.0014970059880239522,0.0035881865857024567,0.0004871439662652804,27.4079044117647,1
127,0.732,0.4196428571428571,0.5772230889235569,0.0006545997046689706,0.0014970059880239522,0.0008280430582390285,0.0006545997046689706,25.961703431372545,1
128,0.764,0.6339285714285715,0.7176287051482061,0.0015527713924705813,0.003181137724550898,0.0035881865857024567,0.0015527713924705813,53.36317401960785,2
129,0.748,0.6071428571428572,0.6396255850234009,0.19105177426966463,0.002619760479041916,0.005428282270678075,0.19105177426966463,1400.3806372549016,4
130,0.74,0.3303571428571429,0.670826833073323,0.0007611624472895006,0.00280688622754491,0.013712081493846139,0.0007611624472895006,33.957190655150946,1
131,0.664,0.5000000000000001,0.608424336973479,0.0007611624472895006,0.0016841317365269462,0.0035881865857024567,0.0007611624472895006,31.89460784313725,1
132,0.84,0.6160714285714285,0.670826833073323,0.02440286806010139,0.003742514970059881,0.005428282270678075,0.02440286806010139,214.69638480392157,4
133,0.82,0.40178571428571425,0.7176287051482061,0.31875960967589706,0.002245508982035928,0.0017480909007268378,0.31875960967589706,2310.818443627451,4
134,0.752,0.42857142857142866,0.686427457098284,0.22037175173925622,0.0014970059880239522,0.002668138743214647,0.22037175173925622,1604.112745098039,4
135,0.612,0.40178571428571425,0.7644305772230889,0.0006545997046689706,0.0009356287425149701,0.013712081493846139,0.0006545997046689706,36.197876929660744,1
136,0.6359999999999999,0.5267857142857142,0.7800312012480499,0.008494572911750825,0.002245508982035928,0.008188425798141505,0.008494572911750825,101.01243872549018,4
137,0.66,0.5357142857142857,0.8112324492979719,0.004551751434791213,0.001309880239520958,0.021989143435458644,0.004551751434791213,72.53700980392155,2
138,0.3559999999999999,0.38392857142857145,0.8112324492979719,0.007687740717623956,0.0011227544910179638,0.004508234428190266,0.007687740717623956,89.48106617647058,3
139,0.42,0.40178571428571425,0.8424336973478939,0.007520284979220265,0.0014970059880239522,0.006348330113165884,0.007520284979220265,92.00962009803919,3
140,0.684,0.3660714285714285,0.733229329173167,0.0014918783966874213,0.004303892215568862,0.031189621860336744,0.0014918783966874213,48.89662990196078,1
141,0.652,0.3482142857142858,0.7644305772230889,0.001096073924096881,0.003742514970059881,0.01830895206550741,0.001096073924096881,45.84454656862744,1
142,0.764,0.4464285714285714,0.7176287051482061,0.001385315654066891,0.0016841317365269462,0.013712081493846139,0.001385315654066891,41.92661467475879,1
143,0.736,0.4375,0.7020280811232449,0.0012330831646089908,0.0016841317365269462,0.013712081493846139,0.0012330831646089908,39.52557300809211,1
144,0.588,0.3303571428571429,0.826833073322933,0.003364338017019593,0.002245508982035928,0.0072683779556536945,0.003364338017019593,61.18658088235294,2
145,0.576,0.3482142857142858,0.8112324492979719,0.007733410464461326,0.003742514970059881,0.006348330113165884,0.007733410464461326,96.30337009803922,3
146,0.508,0.3660714285714285,0.7176287051482061,0.001400538903012681,0.0011227544910179638,0.01554880853804398,0.001400538903012681,37.86427696078431,1
147,0.5920000000000001,0.35714285714285715,0.826833073322933,0.002816301054971152,0.0011227544910179638,0.005428282270678075,0.002816301054971152,54.84264705882354,2
148,0.56,0.35714285714285715,0.8112324492979719,0.0035470170043690723,0.0033682634730538923,0.009108473640629312,0.0035470170043690723,65.58970588235293,2
149,0.512,0.3482142857142858,0.8424336973478939,0.0035317937554232826,0.0029940119760479044,0.008188425798141505,0.0035317937554232826,66.16219362745097,2
150,0.672,0.375,0.8424336973478939,0.0043386259495501525,0.002619760479041916,0.006348330113165884,0.0043386259495501525,71.68002450980391,2
151,0.696,0.42857142857142866,0.8112324492979719,0.38093135837050346,0.002619760479041916,0.008188425798141505,0.38093135837050346,2763.4098039215687,4
152,0.612,0.3482142857142858,0.826833073322933,0.002785854557079572,0.0016841317365269462,0.009108473640629312,0.002785854557079572,55.997487745098034,2
153,0.684,0.35714285714285715,0.826833073322933,0.002420496582380612,0.001309880239520958,0.008188425798141505,0.002420496582380612,52.575,2
154,0.76,0.45960563114134556,0.733229329173167,0.005708718354671254,0.01241016874980199,0.0017480909007268378,0.005708718354671254,105.39245098687624,4
155,0.6,0.4910714285714286,0.826833073322933,0.32865472149066055,0.01241016874980199,0.0008280430582390285,0.32865472149066055,2421.1441227435416,4
156,0.6,0.4375,0.733229329173167,0.32865472149066055,0.01241016874980199,0.0008280430582390285,0.32865472149066055,2413.2672845082475,4
157,0.6,0.4375,0.795631825273011,0.4047709662196106,0.01241016874980199,0.0008280430582390285,0.4047709662196106,2961.5025786258943,4
158,0.88,0.48214285714285726,0.7020280811232449,0.19773478055686647,0.01241016874980199,0.0035881865857024567,0.19773478055686647,1476.7607281356986,4
159,0.772,0.4375,0.748829953198128,0.016014857890971092,0.003555389221556886,0.005428282270678075,0.016014857890971092,153.66966911764703,4
160,0.512,0.41071428571428575,0.62402496099844,0.0007916089451810806,0.005239520958083832,0.0008280430582390285,0.0007916089451810806,40.6283088235294,1
161,0.58,0.42857142857142866,0.592823712948518,0.0013700924051211012,0.004491017964071856,0.0017480909007268378,0.0013700924051211012,41.10098039215686,1
162,0.62,0.42857142857142866,0.608424336973479,0.0019029061182237518,0.004491017964071856,0.0017480909007268378,0.0019029061182237518,45.93921568627451,1
163,0.76,0.4196428571428571,0.670826833073323,0.0032729985233448523,0.003929640718562875,0.0017480909007268378,0.0032729985233448523,57.93523284313725,2
164,0.552,0.4196428571428571,0.5772230889235569,0.0009286181856931906,0.0048652694610778445,0.0017480909007268378,0.0009286181856931906,37.720526960784305,1
165,0.512,0.4196428571428571,0.592823712948518,0.0007611624472895006,0.008420658682634731,0.0008280430582390285,0.0007611624472895006,47.885232843137246,1
166,0.76,0.42857142857142866,0.7176287051482061,0.019622767891123327,0.0048652694610778445,0.0017480909007268378,0.019622767891123327,180.90392156862745,4
167,0.76,0.4196428571428571,0.686427457098284,0.0068504620256055054,0.004491017964071856,0.0008280430582390285,0.0068504620256055054,86.16464460784313,3
168,0.52,0.42857142857142866,0.561622464898596,0.0008829484388558208,0.004491017964071856,0.0008280430582390285,0.0008829484388558208,35.55392156862746,1
169,0.76,0.41071428571428575,0.670826833073323,0.0035013472575317023,0.004491017964071856,0.0008280430582390285,0.0035013472575317023,60.91066176470588,2
170,0.628,0.4375,0.62402496099844,0.0022530408439769218,0.004303892215568862,0.0017480909007268378,0.0022530408439769218,49.21084558823529,1
171,0.628,0.42857142857142866,0.6396255850234009,0.002420496582380612,0.004491017964071856,0.0017480909007268378,0.002420496582380612,51.69803921568628,2
172,0.5720000000000001,0.9374999999999999,0.7800312012480499,0.030872748862062146,0.19535928143712575,0.008188425798141505,0.030872748862062146,835.5485906862743,4
173,0.599268507936507,0.45960563114134556,0.7177233819511516,0.028098436024618412,0.01241016874980199,0.013712081493846139,0.028098436024618412,264.49887294454766,4
174,0.508,0.5000000000000001,0.7176287051482061,0.009575423586901917,0.011040419161676647,0.03947005244272702,0.009575423586901917,129.54460784313724,4
175,0.36,0.5892857142857144,0.7800312012480499,0.016425885612507424,0.040980538922155696,0.033029717545312365,0.016425885612507424,272.4844362745098,4
176,0.52,0.5267857142857142,0.733229329173167,0.010564934768378269,0.018525449101796407,0.04591038734014169,0.010564934768378269,160.30361519607843,4
177,0.56,0.5625000000000001,0.748829953198128,0.020764511562057577,0.04416167664670659,0.05419081792253198,0.020764511562057577,309.9754289215686,4
178,0.588,0.5267857142857142,0.748829953198128,0.011173864726209869,0.018525449101796407,0.05603091360750759,0.011173864726209869,165.75067401960783,4
179,0.6,0.5714285714285714,0.7800312012480499,0.014675211983741571,0.03031437125748503,0.05603091360750759,0.014675211983741571,228.53529411764703,4
180,0.48,0.5803571428571429,0.795631825273011,0.020916744051515477,0.05127245508982036,0.07075167908731254,0.020916744051515477,335.50104166666665,4
181,0.5720000000000001,0.5714285714285714,0.733229329173167,0.01607575088675425,0.035928143712574856,0.0569509614499954,0.01607575088675425,251.7882352941176,4
182,0.532,0.5446428571428573,0.7176287051482061,0.014599095739012621,0.02470059880239521,0.05419081792253198,0.014599095739012621,206.68805147058822,4
183,0.38,0.5803571428571429,0.795631825273011,0.021419111266726545,0.03910928143712575,0.03855000460023922,0.021419111266726545,303.51868872549016,4
184,0.46,0.6517857142857143,0.7644305772230889,0.01528414194157317,0.04285179640718562,0.05603091360750759,0.01528414194157317,270.8652573529411,4
185,0.4,0.5892857142857144,0.748829953198128,0.012833198861300979,0.03162425149700599,0.04315024381267826,0.012833198861300979,217.6020833333333,4
186,0.599268507936507,0.45960563114134556,0.8736349453978158,0.028098436024618412,0.03686377245508982,0.013712081493846139,0.028098436024618412,345.89206910078786,4
187,0.599268507936507,0.45960563114134556,0.826833073322933,0.028098436024618412,0.03386976047904191,0.013712081493846139,0.028098436024618412,334.097951453729,4
188,0.904,0.6607142857142858,0.6552262090483619,0.005465146371538614,0.005426646706586827,0.0072683779556536945,0.005465146371538614,84.61629901960782,3
189,0.544,0.32142857142857156,0.8112324492979719,0.005556485865213354,0.002245508982035928,0.0035881865857024567,0.005556485865213354,75.52083333333333,3
190,0.5559999999999999,0.3303571428571429,0.795631825273011,0.005221574388405974,0.002245508982035928,0.002668138743214647,0.005221574388405974,72.37481617647059,2
191,0.58,0.33928571428571436,0.826833073322933,0.005069341898948074,0.00280688622754491,0.0035881865857024567,0.005069341898948074,75.26703431372547,3
192,0.599268507936507,0.45960563114134556,0.7176287051482061,0.028098436024618412,0.16448353293413176,0.013712081493846139,0.028098436024618412,706.6861867478467,4
