,TEMP,PH,CONDUCTIVITY,DO,BOD,WQI,CLASS
18,0.05185185185185185,0.6744659206510683,0.024346144530614646,0.7115540207885906,0.002545917439534461,84.8593488551616,3
19,0.05185185185185185,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.0016366612111292963,79.71012178171443,3
20,0.139153597448287,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.0034551736679396252,88.33757276210659,3
21,0.139153597448287,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.0034551736679396252,88.33757276210659,3
22,0.05185185185185185,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.0016366612111292963,79.71012178171443,3
23,0.05185185185185185,0.572736520854527,0.02338531576674101,0.7115540207885906,0.0034551736679396252,73.95848779478634,2
24,0.05925925925925926,0.572736520854527,0.029216742615977127,0.7115540207885906,0.0070921985815602835,96.2841854564688,4
25,0.037037037037037035,0.572736520854527,0.02338531576674101,0.7115540207885906,0.008001454809965449,95.52711524576671,4
26,0.07407407407407407,0.572736520854527,0.02338531576674101,0.7115540207885906,0.041643935260956534,255.13495838302163,5
27,0.037037037037037035,0.572736520854527,0.02338531576674101,0.7115540207885906,0.005273686124749955,82.58593877517849,3
28,0.044444444444444446,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.002545917439534461,84.0238472719105,3
29,0.05925925925925926,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.002545917439534461,84.0238472719105,3
30,0.07407407407407407,0.6744659206510683,0.023263789400534095,0.7115540207885906,0.0143662484088016,139.99660375712241,5
31,0.05185185185185185,0.6744659206510683,0.02380496696557437,0.7115540207885906,0.00436442989634479,93.01621160025964,4
32,0.037037037037037035,0.572736520854527,0.023263789400534095,0.7115540207885906,0.0016366612111292963,65.22536192705702,2
33,0.06666666666666667,0.6744659206510683,0.02218143427045354,0.7115540207885906,0.0016366612111292963,78.66327042378907,3
34,0.06666666666666667,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.005273686124749955,96.96502374249874,4
35,0.05925925925925926,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.006182942353155119,101.27874923269482,5
36,0.06666666666666667,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.002545917439534461,84.0238472719105,3
37,0.037037037037037035,0.6744659206510683,0.03138145287613823,0.7115540207885906,0.013456992180396435,142.74170179633808,5
38,0.044444444444444446,0.572736520854527,0.026510854790775747,0.7115540207885906,0.0034551736679396252,76.6763423192139,3
39,0.044444444444444446,0.572736520854527,0.026510854790775747,0.7115540207885906,0.002545917439534461,72.36261682901781,2
40,0.05185185185185185,0.572736520854527,0.028134387485896577,0.7115540207885906,0.002545917439534461,73.77438153490017,2
41,0.05925925925925926,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.0016366612111292963,79.71012178171443,3
42,0.05185185185185185,0.7761953204476094,0.02338531576674101,0.7115540207885906,0.00436442989634479,107.03038321962292,5
43,0.05925925925925926,0.572736520854527,0.02338531576674101,0.7115540207885906,0.008001454809965449,95.52711524576671,4
44,0.07407407407407407,0.572736520854527,0.02338531576674101,0.7115540207885906,0.0034551736679396252,73.95848779478634,2
45,0.06666666666666667,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.04800872885979269,299.7101217817144,5
46,0.06666666666666667,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.0007274049827241316,75.39639629151834,3
47,0.06666666666666667,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.0034551736679396252,88.33757276210659,3
48,0.06666666666666667,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.0007274049827241316,75.39639629151834,3
49,0.06666666666666667,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.0034551736679396252,88.33757276210659,3
50,0.07407407407407407,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.00436442989634479,92.65129825230265,4
51,0.139153597448287,0.6010393175335225,0.02338531576674101,0.7115540207885906,0.003514165053973135,78.23885537895187,3
52,0.06666666666666667,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.0016366612111292963,79.71012178171443,3
53,0.05925925925925926,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.002545917439534461,84.0238472719105,3
54,0.05925925925925926,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.002545917439534461,84.0238472719105,3
55,0.08148148148148149,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.010729223495180943,122.84737668367522,5
56,0.08148148148148149,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.0070921985815602835,105.59247472289091,5
57,0.06666666666666667,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.0007274049827241316,75.39639629151834,3
58,0.07407407407407407,0.6744659206510683,0.02338531576674101,0.7115540207885906,0.0016366612111292963,79.71012178171443,3
59,0.1259259259259259,0.6236012207527976,0.0706168263415582,0.7660245183887916,0.046190216402982355,327.6638071895424,5
60,0.1037037037037037,0.6337741607324516,0.01893436888021189,0.7695271453590192,0.012547735951991271,124.72630718954247,5
61,0.0962962962962963,0.6337741607324516,0.02099084362736494,0.699474605954466,0.0007274049827241316,66.96388888888889,2
62,0.0962962962962963,0.6134282807731435,0.00313198398103584,0.773029772329247,0.002545917439534461,60.83194444444446,2
63,0.1111111111111111,0.6337741607324516,0.0175814249676112,0.6084063047285464,0.0016366612111292963,63.79901960784313,2
64,0.0962962962962963,0.6134282807731435,0.017392012819847102,0.7239929947460596,0.002545917439534461,70.8013888888889,2
65,0.1037037037037037,0.6337741607324516,0.0207202548448448,0.7555166374781086,0.0016366612111292963,73.82009803921568,2
66,0.1111111111111111,0.6846388606307223,0.020666137088340773,0.6924693520140105,0.00981996726677578,116.66111111111111,5
67,0.0962962962962963,0.6337741607324516,0.021640256705413266,0.7905429071803853,0.027095835606473904,197.14052287581697,5
68,0.08888888888888889,0.6236012207527976,0.020828490357852853,0.7520140105078809,0.002545917439534461,76.61642156862746,3
69,0.14074074074074075,0.6337741607324516,0.021910845487933404,0.8430823117338003,0.00436442989634479,92.13684640522875,4
70,0.08888888888888889,0.6439471007121059,0.06358151799603463,0.6224168126094571,0.023458810692853247,209.4607843137255,5
71,0.15555555555555556,0.6439471007121059,0.02136966792289313,0.6294220665499124,0.01618476086561193,138.59232026143792,5
72,0.1037037037037037,0.6642929806714141,0.02001672401029244,0.6609457092819615,0.002545917439534461,77.14828431372548,3
73,0.08148148148148149,0.6439471007121059,0.028675565050936852,0.6924693520140105,0.005273686124749955,96.30555555555554,4
74,0.11851851851851852,0.6846388606307223,0.020828490357852853,0.7115540207885906,0.003514165053973135,87.83202832834704,3
75,0.139153597448287,0.6010393175335225,0.02338531576674101,0.7115540207885906,0.025277323149663574,181.48839812798863,5
76,0.139153597448287,0.6010393175335225,0.02338531576674101,0.7115540207885906,0.015275504637206765,134.0374177358318,5
77,0.139153597448287,0.6010393175335225,0.02338531576674101,0.7115540207885906,0.0016366612111292963,69.3315353828906,2
78,0.139153597448287,0.6010393175335225,0.02338531576674101,0.7115540207885906,0.0034551736679396252,77.95898636328278,3
79,0.139153597448287,0.6010393175335225,0.02338531576674101,0.7115540207885906,0.010729223495180943,112.4687902848514,5
80,0.139153597448287,0.6010393175335225,0.02338531576674101,0.7115540207885906,0.00436442989634479,82.27271185347885,3
81,0.11851851851851852,0.6236012207527976,0.02402143799159048,0.7115540207885906,0.0016366612111292963,73.07372794012892,2
82,0.1259259259259259,0.6642929806714141,0.02272261183549382,0.7115540207885906,0.011638479723586106,125.14693055450802,5
83,0.1259259259259259,0.6439471007121059,0.0236696725743143,0.7115540207885906,0.005273686124749955,92.8985645414361,4
84,0.11851851851851852,0.6276703967446593,0.024562615556630755,0.7115540207885906,0.013456992180396435,130.19791094666488,5
85,0.16296296296296298,0.6439471007121059,0.021586138948909244,0.7115540207885906,0.0034551736679396252,82.45934885516162,3
86,0.1037037037037037,0.6337741607324516,0.06060504138831313,0.7115540207885906,0.00981996726677578,145.14693055450803,5
87,0.18518518518518517,0.6978636826042728,0.02338531576674101,0.7115540207885906,0.00981996726677578,121.8408407359628,5
88,0.1259259259259259,0.6693794506612412,0.02338531576674101,0.7115540207885906,0.0016366612111292963,78.99116753334842,3
89,0.0962962962962963,0.6642929806714141,0.02338531576674101,0.7115540207885906,0.0016366612111292963,78.2722132849824,3
90,0.14814814814814814,0.6744659206510683,0.02123437353163306,0.7115540207885906,0.002545917439534461,82.15346650222043,3
91,0.139153597448287,0.6010393175335225,0.04501912751515318,0.7115540207885906,0.0034551736679396252,96.77095853476916,4
92,0.139153597448287,0.6010393175335225,0.02407555574809451,0.7115540207885906,0.03891616657574105,246.79448794653388,5
93,0.139153597448287,0.6010393175335225,0.02732262113833616,0.7115540207885906,0.0016366612111292963,72.75527226025935,2
94,0.139153597448287,0.6010393175335225,0.03138145287613823,0.7115540207885906,0.0016366612111292963,76.28468402496523,3
95,0.139153597448287,0.6010393175335225,0.01785201375013134,0.7115540207885906,0.002545917439534461,68.83370363280838,2
96,0.139153597448287,0.6010393175335225,0.018393191315171614,0.7115540207885906,0.002545917439534461,69.30429186810251,2
97,0.139153597448287,0.6010393175335225,0.023832025843826384,0.7115540207885906,0.008001454809965449,99.91605657398485,4
98,0.139153597448287,0.6010393175335225,0.02488732209565492,0.7115540207885906,0.0016366612111292963,70.63762520143582,2
99,0.139153597448287,0.6010393175335225,0.024481438921874713,0.7115540207885906,0.0016366612111292963,70.28468402496523,2
100,0.139153597448287,0.6010393175335225,0.026727325816791856,0.7115540207885906,0.05710129114384434,335.3748801033966,5
101,0.139153597448287,0.6010393175335225,0.025780265077971376,0.7115540207885906,0.0034551736679396252,80.04154677006329,3
102,0.139153597448287,0.6010393175335225,0.06304034043099437,0.7115540207885906,0.00981996726677578,142.6376252014358,5
103,0.139153597448287,0.6010393175335225,0.02480614546089888,0.7115540207885906,0.012547735951991271,122.33174284849464,5
104,0.139153597448287,0.6010393175335225,0.023155553887526038,0.7115540207885906,0.0016366612111292963,69.13174284849464,2
105,0.139153597448287,0.6010393175335225,0.027944975338132477,0.7115540207885906,0.0034551736679396252,81.92389971123974,3
106,0.139153597448287,0.6010393175335225,0.022127316513949516,0.7115540207885906,0.0070921985815602835,94.1199781426123,4
107,0.08888888888888889,0.6205493387589013,0.03895793878670209,0.7905429071803853,0.013456992180396435,145.62418300653593,5
108,0.1037037037037037,0.6134282807731435,0.021910845487933404,0.6889667250437829,0.00436442989634479,81.62214052287581,3
109,0.08148148148148149,0.6032553407934894,0.022993200618013958,0.7520140105078809,0.0016366612111292963,71.30923202614377,2
110,0.08148148148148149,0.6337741607324516,0.018393191315171614,0.7975481611208407,0.002545917439534461,78.19362745098039,3
111,0.08888888888888889,0.6134282807731435,0.018122602532651477,0.7485113835376533,0.0016366612111292963,68.33823529411765,2
112,0.1037037037037037,0.6236012207527976,0.0175814249676112,0.7555166374781086,0.00436442989634479,82.593954248366,3
113,0.08888888888888889,0.6236012207527976,0.01893436888021189,0.7520140105078809,0.0016366612111292963,70.65563725490195,2
114,0.08888888888888889,0.6948118006103764,0.028404976268416714,0.720490367775832,0.0070921985815602835,113.27614379084967,5
115,0.1111111111111111,0.6185147507629706,0.026510854790775747,0.8150612959719791,0.013456992180396435,135.72834967320264,5
116,0.08888888888888889,0.6500508646998983,0.025699088443215334,0.6854640980735551,0.002545917439534461,81.29166666666666,3
117,0.1111111111111111,0.6948118006103764,0.018122602532651477,0.6784588441330999,0.0016366612111292963,76.36928104575162,3
118,0.0962962962962963,0.6307222787385555,0.02624026600825561,0.8010507880910684,0.005273686124749955,97.70057189542483,4
119,0.1037037037037037,0.6805696846388607,0.018663780097691752,0.6679509632224169,0.0070921985815602835,100.18831699346407,5
120,0.08888888888888889,0.6683621566632758,0.025428499660695197,0.7345008756567426,0.0016366612111292963,81.76143790849675,3
121,0.0962962962962963,0.6480162767039674,0.02624026600825561,0.6889667250437829,0.0016366612111292963,77.3345588235294,3
122,0.1037037037037037,0.6236012207527976,0.025699088443215334,0.7239929947460596,0.0016366612111292963,75.14910130718953,3
123,0.08888888888888889,0.6439471007121059,0.019150839906227998,0.709982486865149,0.0016366612111292963,71.63635620915034,2
124,0.0962962962962963,0.6439471007121059,0.01980025298427633,0.709982486865149,0.0016366612111292963,72.20106209150326,2
125,0.08888888888888889,0.6439471007121059,0.02245202305297368,0.720490367775832,0.0016366612111292963,75.02777777777779,3
126,0.08888888888888889,0.6948118006103764,0.02338531576674101,0.7115540207885906,0.0016366612111292963,82.58593877517848,3
127,0.08888888888888889,0.6541200406917599,0.021802609974925353,0.6609457092819615,0.0016366612111292963,72.94959150326797,2
128,0.1037037037037037,0.6439471007121059,0.024156732382850547,0.7450087565674256,0.010729223495180943,120.8626633986928,5
129,0.0962962962962963,0.676500508646999,0.027214385625328106,0.6504378283712785,0.0016366612111292963,80.29803921568627,3
130,0.0962962962962963,0.6744659206510683,0.020909666992608895,0.6889667250437829,0.0016366612111292963,76.43782679738561,3
131,0.0962962962962963,0.6337741607324516,0.017283777306839047,0.8115586690017513,0.00436442989634479,86.55081699346404,3
132,0.08148148148148149,0.6439471007121059,0.01308965117777691,0.7835376532399301,0.002545917439534461,74.32532679738563,2
133,0.08148148148148149,0.6388606307222788,0.01917789878448001,0.5873905429071804,0.002545917439534461,69.17826797385621,2
134,0.08888888888888889,0.6642929806714141,0.019610840836512232,0.7555166374781086,0.0016366612111292963,77.16911764705883,3
135,0.08888888888888889,0.6337741607324516,0.03568381451820843,0.804553415061296,0.035279141662120386,248.87026143790848,5
136,0.07407407407407407,0.6439471007121059,0.019069663271471957,0.7905429071803853,0.013456992180396435,131.6372549019608,5
137,0.08888888888888889,0.6642929806714141,0.010140233448307409,0.7555166374781086,0.0034551736679396252,77.56127450980394,3
138,0.05925925925925926,0.5625635808748729,0.040094411673286666,0.6574430823117339,0.003514165053973135,84.64800627057107,3
139,0.07407407407407407,0.6134282807731435,0.021017902505616953,0.6714535901926445,0.003514165053973135,75.94375790455798,3
140,0.05925925925925926,0.5930824008138353,0.02410261462634652,0.6714535901926445,0.003514165053973135,75.7502938522704,3
141,0.05925925925925926,0.6236012207527976,0.022343787539965625,0.7590192644483362,0.003514165053973135,82.87488535553838,3
142,0.06666666666666667,0.6010393175335225,0.020395548305820636,0.6784588441330999,0.003514165053973135,73.99866823776031,2
143,0.06666666666666667,0.6642929806714141,0.019475546445252165,0.6469352014010508,0.003514165053973135,80.5768461398521,3
144,0.05925925925925926,0.6236012207527976,0.027566151042604285,0.6189141856392294,0.003514165053973135,80.47161738168215,3
145,0.08148148148148149,0.6236012207527976,0.022397905296469654,0.6329246935201402,0.003514165053973135,76.6719441790678,3
146,0.06666666666666667,0.6846388606307223,0.014794360507653781,0.6854640980735551,0.003514165053973135,81.29179712024424,3
147,0.06666666666666667,0.6744659206510683,0.010031997935299354,0.6889667250437829,0.003514165053973135,75.8863232640351,3
148,0.05925925925925926,0.6236012207527976,0.020449666062324658,0.8816112084063048,0.003514165053973135,87.30421542089785,3
149,0.07407407407407407,0.6439471007121059,0.024292026774110617,0.7029772329246936,0.003514165053973135,84.66704221828347,3
150,0.044444444444444446,0.6439471007121059,0.018014367019643422,0.7555166374781086,0.003514165053973135,81.81238535553838,3
151,0.05925925925925926,0.6846388606307223,0.01917789878448001,0.6294220665499124,0.003514165053973135,82.32578404834882,3
152,0.07407407407407407,0.6439471007121059,0.01988142961903237,0.6539404553415061,0.003514165053973135,78.40119254508086,3
153,0.05925925925925926,0.6846388606307223,0.018312014680415573,0.6714535901926445,0.003514165053973135,83.65617620521158,3
154,0.031111111111111114,0.582909460834181,0.02245202305297368,0.7660245183887916,0.0007274049827241316,64.34354575163398,2
155,0.048888888888888885,0.572736520854527,0.02218143427045354,0.8325744308231173,0.011638479723586106,117.73366013071896,5
156,0.03925925925925926,0.6010393175335225,0.0006696260601025851,0.7115540207885906,0.0034551736679396252,58.206252652416225,2
157,0.035555555555555556,0.6642929806714141,0.011817883899932264,0.7115540207885906,0.010729223495180943,111.35085212313547,5
158,0.02074074074074074,0.6236012207527976,0.042042650907431665,0.7115540207885906,0.0016366612111292963,88.74431617542302,3
159,0.040740740740740744,0.6439471007121059,0.012413179221476566,0.7115540207885906,0.008001454809965449,96.05150571790672,4
160,0.03333333333333333,0.6541200406917599,0.019637899714764245,0.7115540207885906,0.00436442989634479,86.51686519503087,3
161,0.035555555555555556,0.6337741607324516,0.007813169918634223,0.7115540207885906,0.0070921985815602835,86.2998717309786,3
162,0.031111111111111114,0.6134282807731435,0.015687303489970234,0.7115540207885906,0.006182942353155119,85.95738807084788,3
163,0.03851851851851852,0.6846388606307223,0.009544938126763105,0.7115540207885906,0.008001454809965449,99.30902205777596,4
164,0.025925925925925925,0.6337741607324516,0.020260253914560565,0.7115540207885906,0.0070921985815602835,97.1234011427433,4
165,0.011851851851851853,0.6642929806714141,0.01755436608935919,0.7115540207885906,0.00436442989634479,86.14300898588057,3
166,0.03333333333333333,0.6032553407934894,0.01828495580216356,0.7115540207885906,0.006182942353155119,86.77830310352762,3
167,0.03851851851851852,0.6337741607324516,0.023047318374517983,0.7115540207885906,0.00981996726677578,112.48810702509624,5
168,0.024444444444444442,0.6948118006103764,0.019259075419236056,0.7115540207885906,0.0034551736679396252,87.62536192705701,3
169,0.03925925925925926,0.6642929806714141,0.015092008168425933,0.7115540207885906,0.005273686124749955,88.3155580054884,3
170,0.03333333333333333,0.6948118006103764,0.020043782888544453,0.7115540207885906,0.00436442989634479,92.62144035842957,4
171,0.02962962962962963,0.6948118006103764,0.023940261356834438,0.7555166374781086,0.0034551736679396252,93.87499999999999,4
172,0.01037037037037037,0.5930824008138353,0.005783754049733189,0.8255691768826621,0.0034551736679396252,67.17990196078432,2
173,0.040740740740740744,0.5523906408952187,0.026619090303783805,0.7660245183887916,0.010729223495180943,111.10433006535946,5
174,0.031111111111111114,0.6010393175335225,0.0001555073733143232,0.7169877408056043,0.0016366612111292963,49.401070463921286,1
175,0.03185185185185185,0.7049847405900306,0.020828490357852853,0.709982486865149,0.002545917439534461,86.03635620915034,3
176,0.04814814814814815,0.6846388606307223,0.02832379963366067,0.6819614711033277,0.0034551736679396252,92.603022875817,4
177,0.08148148148148149,0.6948118006103764,0.01888025112370786,0.730998248686515,0.0016366612111292963,79.63227124183005,3
178,0.03851851851851852,0.7049847405900306,0.02832379963366067,0.6644483362521891,0.0034551736679396252,94.6107843137255,4
179,0.031111111111111114,0.7965412004069176,0.01944848756700015,0.7115540207885906,0.021640298236042917,188.4436625806518,5
180,0.02,0.6846388606307223,0.022127316513949516,0.7115540207885906,0.005273686124749955,97.30902205777599,4
181,0.026666666666666665,0.7558494404883013,0.02007084176679647,0.7115540207885906,0.0034551736679396252,96.95869526039036,4
182,0.08148148148148149,0.7253306205493388,0.019746135227772302,0.7115540207885906,0.0034551736679396252,92.36261682901781,4
183,0.060740740740740734,0.6541200406917599,0.06087563017083326,0.7115540207885906,0.01800327332242226,187.0815710773838,5
184,0.030370370370370367,0.6948118006103764,0.020909666992608895,0.7115540207885906,0.0016366612111292963,80.43320506431193,3
185,0.056296296296296296,0.6948118006103764,0.02964968466800935,0.7115540207885906,0.0016366612111292963,88.03320506431193,3
186,0.030370370370370367,0.6846388606307223,0.019204957662732027,0.7115540207885906,0.0016366612111292963,77.51294362640343,3
187,0.03851851851851852,0.7151576805696848,0.019367310932244107,0.7345008756567426,0.002545917439534461,87.418954248366,3
188,0.04518518518518518,0.7049847405900306,0.04988972560051566,0.7800350262697023,0.005273686124749955,127.72034313725491,5
189,0.048888888888888885,0.6541200406917599,0.02264143520073778,0.7345008756567426,0.0034551736679396252,85.95228758169935,3
190,0.040740740740740744,0.6010393175335225,0.00031786064282640587,0.730998248686515,0.002545917439534461,54.55041686915004,2
191,0.04666666666666667,0.7049847405900306,0.019475546445252165,0.7415061295971979,0.0016366612111292963,82.10866013071896,3
192,0.05333333333333333,0.6010393175335225,0.029406154763741223,0.7029772329246936,0.002545917439534461,78.45564562731998,3
193,0.045925925925925926,0.7253306205493388,0.019259075419236056,0.7485113835376533,0.0016366612111292963,85.1434640522876,3
194,0.05555555555555555,0.7355035605289929,0.027836739825124423,0.7134851138353766,0.002545917439534461,96.61781045751633,4
195,0.0362962962962963,0.6846388606307223,0.01622848105501051,0.7115540207885906,0.008910711038370612,109.43451225385442,5
196,0.05925925925925926,0.6541200406917599,0.04834736954015087,0.7169877408056043,0.006182942353155119,120.37834967320259,5
197,0.03481481481481482,0.3692777212614446,0.01828495580216356,0.6644483362521891,0.0016366612111292963,29.802941176470597,1
198,0.04,0.7253306205493388,0.01823083804565953,0.720490367775832,0.0016366612111292963,82.86045751633988,3
199,0.05037037037037037,0.7558494404883013,0.018663780097691752,0.7115540207885906,0.01800327332242226,164.75477369176292,5
200,0.042222222222222223,0.6948118006103764,0.016959070767814884,0.6574430823117339,0.002545917439534461,78.62957516339868,3
201,0.05037037037037037,0.7049847405900306,0.016904953011310855,0.6644483362521891,0.0016366612111292963,76.05392156862747,3
202,0.05925925925925926,0.6010393175335225,0.02713320899057206,0.7115540207885906,0.002545917439534461,76.90429186810249,3
203,0.09407407407407407,0.6337741607324516,0.040689706994830974,0.6329246935201402,0.0070921985815602835,110.9907679738562,5
204,0.07111111111111111,0.6439471007121059,0.022506140809477708,0.7064798598949212,0.0034551736679396252,83.00784313725492,3
205,0.06666666666666667,0.6010393175335225,0.00029080176457439206,0.6224168126094571,0.0016366612111292963,44.831217522744815,1
206,0.06592592592592593,0.6010393175335225,0.02099084362736494,0.720490367775832,0.005273686124749955,84.94723059464022,3
207,0.139153597448287,0.6010393175335225,0.02338531576674101,0.7115540207885906,0.0016366612111292963,69.3315353828906,2
208,0.07851851851851852,0.6337741607324516,0.02338531576674101,0.7115540207885906,0.002545917439534461,78.2722132849824,3
209,0.08074074074074074,0.6236012207527976,0.026104971616995543,0.7115540207885906,0.002545917439534461,79.19921813620735,3
210,0.08888888888888889,0.6846388606307223,0.02642967815601971,0.7115540207885906,0.0016366612111292963,83.7952965675799,3
211,0.0962962962962963,0.7660223804679553,0.018988486636715915,0.7115540207885906,0.008910711038370612,123.33778022771064,5
212,0.11555555555555556,0.7558494404883013,0.015822597881230305,0.7115540207885906,0.010729223495180943,127.77438153490017,5
213,0.0725925925925926,0.6337741607324516,0.017635542724115227,0.7115540207885906,0.002545917439534461,73.27242075058643,2
214,0.0725925925925926,0.7253306205493388,0.017419071698099118,0.7115540207885906,0.0016366612111292963,81.71163643686096,3
215,0.07185185185185185,0.7151576805696848,0.017743778237123285,0.7115540207885906,0.0016366612111292963,80.5560808813054,3
216,0.08,0.6337741607324516,0.053677968555797595,0.7115540207885906,0.02254955446444808,199.51555800548837,5
217,0.08148148148148149,0.7660223804679553,0.01852848570643168,0.7115540207885906,0.002545917439534461,92.74170179633809,4
218,0.07925925925925925,0.7049847405900306,0.01587671563773433,0.7115540207885906,0.0016366612111292963,77.49464297280866,3
219,0.07777777777777778,0.6642929806714141,0.016012010028994397,0.7115540207885906,0.00436442989634479,84.80183251529233,3
220,0.13925925925925928,0.6439471007121059,0.04004029391678265,0.7115540207885906,0.00981996726677578,128.70248611006357,5
221,0.09851851851851852,0.6642929806714141,0.020828490357852853,0.7115540207885906,0.02254955446444808,175.26457761333154,5
222,0.0874074074074074,0.6010393175335225,0.0002096251298183508,0.7115540207885906,0.0016366612111292963,49.17880167202406,1
223,0.09037037037037036,0.6541200406917599,0.030190862233049624,0.7115540207885906,0.0070921985815602835,108.63451225385442,5
224,0.10888888888888888,0.6948118006103764,0.01928613429748807,0.7115540207885906,0.0016366612111292963,79.02144035842957,3
225,0.10222222222222223,0.6541200406917599,0.024210850139354576,0.7115540207885906,0.017094017094017096,150.88549264601127,5
226,0.09407407407407407,0.6337741607324516,0.017175541793830993,0.7115540207885906,0.0070921985815602835,94.44104820156683,4
227,0.11259259259259259,0.6642929806714141,0.022993200618013958,0.7115540207885906,0.0034551736679396252,86.55869526039038,3
228,0.13333333333333333,0.7151576805696848,0.02338531576674101,0.8711033274956218,0.013456992180396435,149.44840364550706,5
229,0.17185185185185184,0.7253306205493388,0.02338531576674101,0.699474605954466,0.025277323149663574,198.45779907034367,5
230,0.09481481481481482,0.6948118006103764,0.02338531576674101,0.5558669001751314,0.002545917439534461,79.18288076969007,3
231,0.09407407407407407,0.7253306205493388,0.02338531576674101,0.6049036777583187,0.002545917439534461,85.9271618154417,3
232,0.08888888888888889,0.6642929806714141,0.02338531576674101,0.9306479859894923,0.005273686124749955,106.38672063897114,5
233,0.1037037037037037,0.7253306205493388,0.02338531576674101,0.8115586690017513,0.002545917439534461,96.17021737099728,4
234,0.09037037037037036,0.6948118006103764,0.02338531576674101,0.8605954465849388,0.002545917439534461,94.28704743635673,4
235,0.1111111111111111,0.7660223804679553,0.02338531576674101,0.4542907180385289,0.0070921985815602835,105.78214547557243,5
236,0.13703703703703704,0.6236012207527976,0.04307088828100819,0.9866900175131349,0.03436988543371522,258.5699346405229,5
237,0.10222222222222223,0.6541200406917599,0.0215049623141532,0.8290718038528897,0.0070921985815602835,106.90645424836602,5
238,0.09259259259259259,0.6010393175335225,0.0006966849383545989,0.7800350262697023,0.002545917439534461,57.31038418941147,2
239,0.10518518518518517,0.6439471007121059,0.019394369810496123,0.7695271453590192,0.0016366612111292963,74.79950980392157,2
240,0.10074074074074074,0.6236012207527976,0.02515791087817506,0.804553415061296,0.0016366612111292963,78.67156862745098,3
241,0.10148148148148148,0.6439471007121059,0.01852848570643168,0.7800350262697023,0.0016366612111292963,74.56740196078431,2
242,0.10074074074074074,0.6439471007121059,0.024346144530614646,0.7975481611208407,0.0016366612111292963,80.49428104575162,3
